,title,date,content
10,벤츠 S클래스에 LG디스플레이 P-OLED 채택됐다,2020.07.12," 오는 9월 공개되는 메르세데스-벤츠 S클래스 세단에 LG디스플레이의 플라스틱 유기발광다이오드(P-OLED)가 장착된다.12일 외신과 업계에 따르면, 메르세데스-벤츠는 신형 S클래스의 센터페시아(운전석과 조수석 사이에 있는 제어장치) 패널로 LG디스플레이의 P-OLED를 채택했다. 벤츠에 LG디스플레이의 OLED 패널이 들어간 것은 이번이 처음이다. P-OLED는 곡선으로 디자인할 수 있고, 액정표시장치(LCD)보다 전력 사용량이 30% 적다. 4K 수준의 선명한 화질을 제공하고, 손으로 만질 때 진동이 느껴지는 햅틱 기능도 담겼다. 앞서 LG디스플레이는 GM의 2021년형 캐딜락 ‘에스컬리이드’ 차량에 P-OLED를 공급한 바 있다. 업계에서는 GM과 벤츠를 고객사로 잡은 LG디스플레이가 다른 고급차 업체로 시장을 확대해 나갈 가능성을 높게 보고 있다. 시장조사업체 ‘옴디아’는 전 세계 차량용 OLED 패널 시장이 올해 5700만 달러에서 2025년 7억8000만 달러로 성장할 것으로 내다본 바 있다.곽희양 기자 huiyang@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
11,LG디스플레이 구미사업장 일부 폐쇄…복지동 근무 은행원 코로나19 확진,2020.02.29,"LG디스플레이 구미사업장에 입주 중인 은행 직원이 코로나19 확진 판정을 받아 공장 일부가 폐쇄됐다.LG디스플레이는 구미사업장 1단지 내 식당, 매점, 은행 등이 입주해 있는 복지동의 한 은행 직원이 코로나19 확진자임을 확인했다고 29일 밝혔다. 이에 따라 지방자치단체 및 보건당국과 협조해 사업장 일부 구역을 3일간 폐쇄하고 정밀 방역을 실시 중이다.LG디스플레이 관계자는 “즉각 복지동을 폐쇄하고 방역을 실시하고 있다”면서 “선제적 차원에서 해당 복지동 이용 직원들이 근무하는 일부 생산시설(모듈공장)에 대해서도 폐쇄 및 방역을 실시할 예정”이라고 말했다.LG디스플레이는 임직원들에게 해당 사실을 신속히 알린 데 이어 접촉 가능성이 있는 임직원들은 자가격리 후 검사를 받도록 조치하고 있다. 현재 문을 닫은 생산시설은 오는 3일부터 정상 가동될 예정이다.LG디스플레이는 지난 1월부터 코로나19 대응 태스크포스팀(TFT)을 가동하고 국내외 출장 자제, 국내외 사업장 마스크·손소독제 지원, 출입구 열화상 카메라 모니터링, 사업장 방역 강화, 임직원 대상 코로나19 자가진단 앱 배포 등을 실행하고 있다.구교형 기자 wassup01@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향 유튜브 구독▶ 경향 페이스북 구독©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
12,실적 내리막길 LG디스플레이…지난해 영업손실 1조3594억,2020.01.31,"LG디스플레이의 지난해 영업손실이 1조3594억원을 기록해 적자전환했다. 작년 4분기에는 1조6000억원을 자산손상 처리하며 영업 외 비용으로 반영했다.자산손상은 유형자산으로 벌어들일 수 있는 순 현금의 가치가 현재 장부상 금액보다 적을 것으로 예측될 때 차액을 손실로 기록하는 것을 말한다.LG디스플레이는 지난해 전년 대비 4% 감소한 23조4756억원의 매출을 거뒀다고 31일 밝혔다. 작년 4분기 영업손실은 4219억원으로 전년 동기(영업이익 2793억원)와 비교해 적자전환했다. LG디스플레이에 따르면 유기발광다이오드(OLED) TV와 플라스틱(P)-유기발광다이오드(OLED) 스마트폰 출하 증가 등으로 면적당 판가가 전 분기 대비 18% 상승해 매출이 늘었다.하지만 P-OLED 본격 양산에 따른 고정비 증가와 액정표시장치(LCD) 구조혁신 과정의 손실 지속으로 적자 폭 개선이 크지 않았다.LG디스플레이 최고재무책임자(CFO) 서동희 전무는 “중국 OLED 팹(Fab) 생산이 확대되며 대형 OLED 매출이 큰 폭으로 성장할 것”이라면서 “P-OLED 사업도 상반기 출하가 본격화된 오토용 제품과 더불어 스마트폰 물동의 안정적 운영을 통해 하반기 이후부터는 의미 있는 실적 개선의 기회를 만들어 갈 것”이라고 말했다.구교형 기자 wassup01@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 최신기사▶ 기사 제보하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
13,LGU+ 새 CEO에 황현식 사장…첫 내부 승진,2020.11.25,"하현회 부회장, 36년 만에 LG 떠나 LG유플러스 신임 최고경영자(CEO)에 황현식 컨슈머사업총괄 사장(58·사진)이 선임됐다. 2018년 8월부터 LG유플러스를 이끌어온 하현회 대표이사 부회장은 용퇴하며 36년 만에 LG그룹을 떠난다.LG유플러스는 25일 이사회를 열어 황 사장을 신임 CEO로 선임했다고 밝혔다. LG유플러스 내부에서 성장한 인물로는 첫 CEO다. 황 신임 사장은 내년 이사회 및 주주총회 절차를 거쳐 대표이사에 오를 예정이다.황 사장은 1999년 LG텔레콤에 입사해 강남사업부장, 영업전략담당 등을 역임하며 B2C 영업 및 영업전략을 두루 경험했다. 이후 (주)LG 통신서비스팀을 거쳐 2014년에 LG유플러스에 합류했고 현재까지 LG유플러스에서 유무선 사업 부문을 이끌고 있다. LG유플러스의 모바일 사업을 성공적으로 이끈 성과를 인정받아 지난해 LG그룹에서 유일하게 사장으로 승진했다. 올해부터는 모바일과 IPTV, 인터넷 등 스마트홈을 통합한 컨슈머사업총괄 사장을 맡아 LG유플러스의 유무선 사업을 지휘해왔다.황 사장은 기존 통신사업에서 지속적인 성장을 견인하는 한편, 융·복합 사업과 B2B·B2G 신사업 확대를 통해 새로운 성장 기회를 발굴하는 데 집중할 것으로 보인다.현 CEO인 하현회 부회장은 용퇴했다. 하 부회장은 5G 상용화 후 콘텐츠 중심 사업 기반을 다지는 한편 LG헬로비전 인수·합병(M&A) 등을 성공적으로 이끌었다는 평가를 받는다.LG디스플레이도 이날 이사회를 열고 전무 3명과 상무 16명 등 총 19명의 승진을 포함한 정기 임원인사를 단행했다. 이번 인사에서 김희연 BID/IR 담당 상무가 LG디스플레이 최초 여성 전무로 발탁됐다.노정연 기자 dana_fm@kyunghyang.com▶ 인터랙티브:자낳세에 묻다▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
14,어린이 사연 따라 ‘맞춤형 선물’ 준비해 전달,2020.12.29,"LG디스플레이 LG디스플레이가 코로나19의 영향으로 어려움을 겪고 있는 지역 사회를 위해 발 벗고 나선다. ‘크리스마스의 기적’은 LG디스플레이가 11년째 이어가고 있는 대표 기부 캠페인으로 서울, 파주, 구미 사업장 인근에 사는 어려운 형편의 아이들로부터 가장 받고 싶은 선물에 대한 사연을 접수해 LG디스플레이 임직원이 맞춤형 선물을 준비해 전하는 방식이다. LG디스플레이는 2010년부터 11년 동안 총 1705명의 어린이들에게 크리스마스 선물을 전달한 바 있다.크리스마스의 기적은 아이들의 사연을 읽고 이 아이들에게 꼭 필요한 선물을 준비해 꿈을 응원할 수 있는 기부 캠페인으로 타 기부 프로그램에 비해 임직원들의 반응도 뜨겁다. 올해 100명의 아이들을 대상으로 진행됐던 크리스마스의 기적은 시작 48시간 만에 조기 마감돼 120명의 사연을 추가로 받아 진행했다. 1, 2차 모금에 694명의 임직원이 기부에 참여했으며 약 2100만원의 기금이 조성됐다.LG디스플레이는 약 1만2000㎏(약 6000포기)의 김장 김치를 장애인시설 등에 전달하며 이웃들의 따뜻한 겨울을 위한 사랑의 김장 나눔을 16년째 이어간다. 올해는 코로나19로 인해 완성된 김치를 구매해 전달했다.▶ 인터랙티브:자낳세에 묻다▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
15,삼성·LG 반도체 일하다 폐암 사망…7년 만에 산재 인정,2020.09.21,"협력업체 노동자로 11년 근무법원 “업무와 질병 인과관계” 삼성전자 반도체 공장과 LG디스플레이 액정표시장치(LCD) 공장에서 일하다가 30대에 폐암에 걸려 숨진 협력업체 소속 노동자가 7년 만에 법원 판결로 산업재해를 인정받았다.21일 시민단체인 ‘반도체 노동자의 건강과 인권지킴이’(반올림)에 따르면 서울행정법원 행정3부(재판장 유환우)는 지난 11일 폐암으로 숨진 노동자 A씨의 유족이 “유족 급여 및 장의비를 지급하라”며 근로복지공단을 상대로 낸 소송에서 A씨의 폐암을 산재로 인정했다.A씨는 2000년 노광기(빛을 쪼여 반도체 회로를 그려주는 장비) 업체에 입사해 노광기 설치 및 유지 보수 업무 담당자로 일했다. 삼성전자 반도체 공장에서 4년, LG디스플레이 LCD 공장에서 7년 등 총 11년 동안 근무했다. A씨(당시 38세)는 2012년 폐암 진단을 받고 항암치료를 받다 이듬해 숨졌다. 유족은 근로복지공단에 산재 신청을 했지만 공단은 작업장의 작업환경 측정 결과를 근거로 ‘A씨 사망은 업무와의 상당 인과관계를 인정할 만한 객관적 근거가 없다’며 받아들이지 않자 소송을 제기했다.법원은 “A씨 사망과 업무 사이에 상당 인과관계가 인정된다”고 판단했다. 법원은 첨단산업현장의 유해물질과 특정 질병의 인과관계가 명확히 규명되는 데에는 상당한 시간이 소요되는 점, 여러 성분이 영업비밀에 해당한다는 이유로 알려져 있지 않다는 점, 노광기 설치 및 보수 작업은 유해물질에 직접적으로 노출될 위험성이 높은 점 등을 종합하면 A씨에게 노출된 여러 유해물질이 폐암 발병에 복합적으로 작용했을 가능성이 높다고 봤다.특히 법원은 공단이 근거로 삼은 작업환경 측정 결과는 A씨가 폐암 진단을 받은 뒤 4년 후인 2016년에 이뤄진 것이어서 당시 작업 환경을 그대로 반영했다고 단정하긴 어렵다고 봤다. 법원은 A씨가 이른 나이에 폐암이 발병된 점, 기존 질환이나 가족력이 없는데 급격히 폐암이 진행된 점 등도 판단 근거로 제시했다.반올림은 “LCD 공장에서의 폐암 발병 가능성을 인정한 판결이라는 데 의미가 있다”고 밝혔다.유설희 기자 sorry@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
16,"‘LG 천하’ OLED TV, 가성비로 시장 넘보는 중국",2020.08.31,"올 2분기 중국 5개 업체 판매 금액, 작년 동기 대비 43% 증가세계 시장 비중 작지만 70% 수준 가격으로 자국 시장 급성장패널 생산 LG디스플레이 ‘호재’…LG전자 가격 정책엔 부담 기존에 프리미엄 제품이란 인식이 강할 정도로 한·일 전자업체들이 이끌어온 유기발광다이오드(OLED) TV 시장에서 중국 업체들의 상승세가 무섭다. 올 상반기 코로나19 여파로 업계 1·2위인 LG전자와 소니가 고전하는 사이 중국 업체들은 판매 규모를 크게 늘렸다. OLED 패널을 생산하는 LG디스플레이 입장에서는 중국 업체들의 비상이 호재에 해당한다. 하지만 중국발 ‘가성비 제품’이 증가하면서 ‘고가·고성능 제품’ 위주로 판매해온 LG전자의 영업전략에는 부담이 되고 있다.31일 글로벌 시장조사업체 옴디아에 따르면 지난 2분기 중국 하이센스·스카이워스·화웨이·콩카·창홍 등 5개 업체의 OLED TV 판매는 금액 기준 7437만4000달러를 기록해 전년 동기(5185만달러) 대비 43.4% 증가했다. 코로나19 직격탄을 맞아 중국 본토의 생산·소비가 모두 멈춘 올해 1분기(5784만6000달러)에도 작년 1분기(5458만6000달러) 실적을 넘어섰다. 내수 시장 중심으로 공격적 영업 활동 중인 중국 업체들의 OLED TV 판매는 수량 기준으로도 작년 상반기 6만3500대에서 올해 상반기 7만8800대로 급증했다.반면 업계 주축인 LG전자와 소니의 OLED TV 판매는 올 들어 역성장했다. 금액 기준으로 LG전자는 지난 1분기와 2분기 각각 -14.6%와 -11.3%의 성장률을, 소니는 같은 기간 -18.5%와 -25.2%의 성장률을 기록했다. 아직 전체 시장에서 차지하는 비중은 적지만 가성비를 앞세운 중국 업체들의 성장은 LG전자와 소니에도 위협이 되고 있다. 일례로 중국 샤오미의 65인치 OLED TV는 1857달러에 판매 중인데, 이는 비슷한 크기의 LG전자(2499달러)와 소니(2799달러) 제품 가격의 70% 수준이다.LG전자와 한 지붕 아래 있는 LG디스플레이는 중국 업체들의 OLED TV 판매 호조를 반기고 있다. LG디스플레이는 중국 광저우 사업장에서 월 6만장, 경기 파주 사업장에서 월 7만장의 OLED 패널을 생산하고 있다. 55인치 TV 기준으로 연간 900만대가량의 OLED TV를 책임질 수 있는 물량으로 아직 시장 전체 수요는 여기에 못 미치는 상황이다. 업계 일부에서는 향후 중국 업체들의 패널 주문이 늘어나 LG디스플레이를 상대로 한 협상력이 제고되면 제품 가격 하락이 뒤따르면서 고가·고성능 TV 위주인 LG전자의 가격정책에 악영향을 끼칠 수 있다고 예상한다. LG전자 관계자는 “올 상반기에는 코로나19 여파로 경기가 위축돼 프리미엄 TV 수요가 다소 침체된 경향이 있었다”면서 “그러나 같은 재료로 초심자가 요리하는 것과 호텔 셰프가 조리하는 게 다르듯 같은 패널을 공급받아도 중국 업체들이 LG전자의 기술력을 따라올 수는 없다”고 말했다.구교형 기자 wassup01@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
17,‘이종산업’과 손 맞잡은 LG [협력 강화하는 전자업계],2020.07.27,"제1회 오픈 이노베이션 포럼 주력사업 OLED 영역 확장 위해건설·가구·인테리어 등과 협력경계 뛰어 넘는 아이디어 논의내달 스타트업 대상 공모전도LG디스플레이가 주력 사업인 유기발광다이오드(OLED) 생태계를 확장하기 위해 건설·가구·인테리어 등 이종산업에 종사하는 업체들과 협력에 나선다. 스타트업들을 대상으로 아이디어 공모전을 열고 공동 사업도 추진하는데, 경계를 뛰어넘는 협업으로 혁신 제품을 만들어내는 게 목표다.LG디스플레이는 코로나19 여파로 소비자들이 외부 활동을 급격히 줄이면서 ‘집’의 의미가 커짐에 따라 ‘가정생활(Home Life)’을 주제로 ‘제1회 오픈 이노베이션 포럼’을 개최한다고 27일 밝혔다. LG디스플레이는 해마다 시장 트렌드를 반영한 주제를 선정해 연중 캠페인 성격의 포럼 행사를 이어갈 계획이다.우선 LG디스플레이는 건설·가구·인테리어 업체들과 공동 업무그룹을 구성하기로 했다. 가구형 가전, 인테리어용 빌트인 가전, 스마트 영상 가전 등 다양한 OLED 제품의 제작 가능성을 논의하기 위해서다. 공간별 최적의 디스플레이와 서비스 콘셉트를 도출해 이종산업에 OLED 기술을 접목하고 보다 폭넓게 활용할 수 있는 방안도 모색한다.LG디스플레이는 다른 업종에 종사하는 이들이 OLED에 대해 명확히 이해할 수 있도록 서울 강서구 마곡동에 위치한 LG사이언스파크에 ‘OLED 쇼룸’을 설치하고 가변형 TV, 거울 디스플레이, 투명 디스플레이, 월페이퍼 등 다양한 제품을 경험할 수 있게 했다.또 디스플레이에서 활용할 수 있는 게임·건강·요리·패션 콘텐츠 등의 개발을 위해 스타트업들을 대상으로 아이디어 공모전도 개최한다. 다음달 4일부터 6일까지 진행되는 공모전을 통해 10개 업체를 선정해 제품 개발 컨설팅, 판로 개척, 국내외 전시회 참가 지원 등의 혜택을 제공한다. LG디스플레이 사업개발담당 전성훈 상무는 “혁신적인 OLED 기술을 타 산업에서도 활용할 수 있도록 제안하고 아이디어를 교류함으로써 새로운 사업 기회와 미래 먹거리 발굴을 기대하고 있다”고 말했다.구교형 기자 wassup01@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
18,LG디스플레이 1분기 영업손실 3619억…LCD 생산 축소 및 코로나19 여파,2020.04.23,"LG디스플레이는 올 1분기 영업손실이 3619억원을 기록해 전년 동기(1320억원)보다 적자 폭이 증가했다고 23일 밝혔다. 매출은 4조7242억원으로 같은 기간 20% 감소했다.사측은 액정표시장치(LCD) 생산라인 축소와 코로나19에 따른 생산 차질 영향이 컸다고 밝혔다. 또 계절적 비수기 영향으로 면적당 판가가 높은 플라스틱 유기발광다이오드(OLED) 제품 판매 비중도 축소됐다.다만 국내 디스플레이 업계 생산능력 감소 등 대내외 요인으로 LCD 판매 가격이 상승하면서 영업손실은 전분기에 비해 소폭 개선됐다.최고재무책임자(CFO)인 서동희 전무는 “코로나19가 촉발한 리스크가 전 산업으로 확대되고 있어 향후 수요 변동성이 커질 것으로 예상된다”고 말했다. 이어 “재택근무 및 온라인 활동으로 IT 제품 수요 증가가 기대된다”며 “재고 및 자원 투입을 최소화하면서 현금관리 활동을 강화할 것”이라고 덧붙였다.구교형 기자 wassup01@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
19,[단독]애플 “LCD 패널이 필요해” LG에 SOS,2020.05.27,"코로나로 원격교육·재택근무 늘어태블릿 등 판매 호조에 ‘긴급 요청’LG도 ‘큰손’ 요청에 이례적 조달애플이 LG디스플레이에 아이패드용 액정표시장치(LCD) 패널을 최대한 빨리 공급해달라고 요청한 것으로 확인됐다. 코로나19 여파로 판매 부진을 예상해 올 2분기 주문 물량을 대폭 줄였다가 원격교육과 재택근무 등의 영향으로 제품 수요가 급증하자 추가 조달에 나선 것이다. 최근 태블릿PC와 노트북 등 정보기술(IT) 제품 판매가 호조를 보이면서 중소형 디스플레이 수요도 함께 커지는 분위기다. 하지만 디스플레이업계는 TV와 스마트폰 등 주요 매출처 업황이 침체돼 있어 실적 개선을 기대하기에는 아직 이르다고 분석하고 있다.26일 디스플레이업계에 따르면 최근 애플은 LG디스플레이에 아이패드용 LCD 패널을 긴급하게 주문했다. 보통 원재료 확보와 제품 가공 등에 소요되는 시간을 감안하면 최소 3개월 전에 주문해야 정상 조달이 가능하다는 점에서 애플 측 요청은 상당히 이례적이다. 업계에서는 애플이 코로나19 확산으로 북미·유럽 시장의 매장이 문을 닫자 주문 물량을 확 줄였다가 온라인을 중심으로 제품 판매가 늘어나자 재고 확보 차원에서 추가 주문을 넣은 것으로 보고 있다. 업계 관계자는 “LG디스플레이에서 부족한 물량을 어렵게 구해 오는 6월부터 본격적으로 애플에 제품을 공급하는 것으로 안다”고 말했다.LG디스플레이의 신속한 제품 조달은 전 세계 IT업계를 호령하는 ‘큰손’ 애플을 배려한 것이기도 하다. 애플은 LG디스플레이뿐 아니라 중국 BOE와 일본 샤프 패널 등 복수의 업체로부터 아이패드용 패널을 공급받고 있다. 앞서 LG디스플레이가 애플의 첫 5세대(G) 이동통신 지원 태블릿PC 패널 공급에도 근접했다는 소식이 전해지는 등 두 회사는 여느 때보다 좋은 관계를 유지하고 있다.주요 업황 부진, 실적 개선 난망 속디스플레이업계, 에듀테크에 기대디스플레이업계는 코로나19 사태를 계기로 교육에 IT를 접목한 ‘에듀테크’ 활성화에 기대를 걸고 있다. 미국에서는 대부분 주에서 이번 봄학기 모든 교육과정을 온라인으로 진행하면서 태블릿PC와 노트북 수요가 폭발적이다. 과학기술정보통신부 산하기관인 소프트웨어정책연구소에서 발간한 ‘에듀테크 산업 동향 및 시사점 보고서’에 따르면 2025년 글로벌 에듀테크 시장 규모는 3420억달러(약 422조원)에 달할 것으로 예상된다.그러나 코로나19 영향으로 1분기부터 악화된 TV와 스마트폰 시장 침체가 발목을 잡고 있다. ‘도쿄 올림픽’이나 ‘유로 2020’ 같은 스포츠 이벤트가 연기돼 수요 충격이 큰 데다 제조업체 생산라인 조업 차질로 공급 충격까지 더해졌다. 디스플레이 전문 시장조사업체 DSCC는 ‘코로나19에 따른 디스플레이 영향’ 보고서에서 올해 글로벌 매출 규모를 지난해보다 8% 감소한 1030억달러(약 127조원)로 내다봤다. LG디스플레이 역시 전체 매출에서 TV와 모바일 패널 비중이 60% 이상 차지하는 상황에서 IT 제품 수요 반등만으로는 지난 5분기 연속 이어진 영업적자 상황을 돌파하기에 한계가 있다. 업계 관계자는 “IT 수요를 놓고 올 3·4분기에는 약세가 불가피하다는 의견과 ‘1인 1PC’ 개념 보편화로 증가세가 계속될 것이라는 전망이 양립하고 있다”면서 “일단 시장 상황을 보면서 코로나19 충격 최소화에 주력하고 있다”고 말했다.구교형 기자 wassup01@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
