,title,date,content
608,"리커창, 외국 전문가들 만나 “중국의 현대화 실현 갈 길 멀어”",2021.02.03," 리커창(李克强) 중국 총리가 외국 전문가들과 만난 자리에서 중국이 세계 최대 개발도상국으로 성장 잠재력이 크지만 현대화 실현까지는 갈 길이 멀다며 해외 인재들에 손을 내밀었다. 3일 중국 공산당 기관지 인민일보에 따르면 리커창 총리는 전날 베이징 인민대회당에서 중국에서 근무하는 미국, 영국 등 외국인 전문가 대표들과 만난 자리에서 이 같은 입장을 밝혔다.  리커창 총리는 이날 미국을 비롯해 이탈리아·싱가포르·네팔·영국·프랑스 등 국가의 전문가들과 중국 경제와 금융, 코로나19 방역, 교육, 과학기술 혁신, 환경 보호 등에 대한 의견을 교환했다. 리 총리는 이 자리에서 “중국의 개혁 개방 이후 많은 외국인 전문가들이 중국에서 와서 중국의 현대화 건설에 공헌했다”고 평가했다. 그러면서 “지난 1년 동안 코로나19 사태는 중국을 포함한 세계 각국에 심각한 충격을 줬다”면서 “시진핑(習近平) 국가 주석을 핵심으로 하는 중국 공산당 중앙의 지도 아래 중국 경제는 성과를 거둬 지난해 플러스 성장을 달성했다”고 했다.이어 리커창 총리는 “복잡한 국내외 정세와 어려운 도전에 직면해 중국은 코로나19 방역과 경제 사회 발전을 잘 이룩하고 거시 정책의 연속성과 안정을 유지하면서 중국 경제가 합리적인 구간에서 운행되도록 노력할 것”이라고 말했다.또 리 총리는 “중국은 최대 개도국으로서 시장 잠재력이 크지만, 현대화 실현까지는 갈 길은 멀다”면서 “중국은 개혁개방을 동력으로 시장과 정부 간 관계를 잘 처리해 새로운 발전 국면을 구축하도록 노력할 것”이라고 했다. 그는 “중국 정부는 대외 개방을 더 강력하게 추진할 것이고 선진 과학 이념과 연구 방법을 학습할 것”이라면서 “더욱 많은 외국인 전문가들이 중국에 오는 것을 환영한다”고 했다. 중국 정부가 외국 인재를 영입하는 제도를 완비해 재중 외국인 전문가들에게 더 많은 편의 제공할 것이라고도 공언했다. 이 자리에는 류허 국무원 부총리와 왕이 국무위원 겸 외교부장 등이 배석했다.베이징|박은경 특파원 yama@kyunghyang.com▶ [인터랙티브] 그 법들은 어떻게 문턱을 넘지 못했나▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지"
609,"시진핑 “이데올로기적 선 긋기, 소그룹엔 미래 없어”…정상회담 앞두고 미국 겨냥",2021.11.11," 시진핑(習近平) 중국 국가주석이 조 바이든 미국 대통령과의 정상회담을 앞두고 “이데올리기로 선을 긋고 지정학적 소그룹을 만드는 것은 궁극적으로 미래가 없다”고 우회적으로 미국을 비판했다. 시 주석과 바이든 대통령은 오는 16일(미국시간 15일) 화상으로 첫 정상회담을 가질 것으로 전해졌다.시 주석은 11일 열린 제28차 아시아태평양경제협력체(APEC) 최고경영자(CEO) 회의 화상 연설에서 “우리는 앞을 내다보고 앞으로 나아가야 하며 차별적이고 배타적인 관행에 반대해야 한다”면서 이같이 밝혔다. 시 주석은 또 “아시아·태평양 지역은 냉전 시대의 대립과 분열로 다시 돌아갈 수 없고 돌아가서도 안 된다”며 “용감하게 시대의 책임을 감당해 주도적 역할을 하고 아태 운명공동체 건설 목표를 향해 매진해야 한다”고 말했다.이는 중국을 견제하기 위해 민주주의 동맹을 규합하고 있는 미국을 겨냥한 발언이다. 중국은 그동안 미국이 주도하는 쿼드(Quad)와 오커스(AUKUS) 등 대중국 견제 성격의 안보협의체를 소그룹에 비유하며 다자주의 실천을 강조해왔다. 시 주석은 지난달 주요 20개국(G20) 정상회의 화상 연설에서도 “인위적으로 소그룹을 만들거나 이념으로 선을 긋는 것은 간격을 만들고 장애를 늘릴 뿐이며 과학기술 혁신에 백해무익하다”고 말했다. 앞서 ‘중국 유엔 합법지위 회복 50주년 기념회의’ 연설에서는 “모든 형태의 패권주의와 강권정치, 일방주의, 보호주의에 결연히 반대한다”며 “진정한 다자주의를 실천해 인류운명공동체 건설을 추진해야 한다”고 밝혔다.시 주석은 이날 중국의 경제 발전 성과를 내세우며 시장 개방 확대도 약속했다. 그는 “중국은 전면적인 샤오캉(小康·모두가 풍족한 생활을 누림) 사회 건설을 실현하고 절대빈곤 문제를 해결했으며 전면적인 사회주의 현대화 국가 건설을 위한 새로운 길을 열었다”면서 “이는 아시아·태평양 지역에 더 큰 기회를 가져다 줄 것”이라고 말했다. 이어 “중국은 확고부동하게 개혁개방을 추진해 아시아·태평양 경제발전을 도울 것”이라며 “제도적으로 높은 수준의 대외 개방 구조를 만들고 경영 환경을 최적화 하겠다”고 덧붙였다. 시 주석은 중국이 역내포괄적경제동반자협정(RECP)을 비준하고 포괄적·점진적 환태평양경제동반자협정(CPTTP) 가입을 신청한 사실을 언급하며 “농업과 제조업의 전방위 개방을 촉진하며 서비스업 개방 강도를 높이고 법에 따라 내·외자 기업에 동등한 대우를 할 것”이라고도 밝혔다. 개혁개방에 대한 강조는 CPTTP 가입을 염두에 둔 발언으로 풀이된다. 중국은 지난 9월 CPTTP 가입을 신청했으나 아직 협상 절차는 시작되지 않았다."
610,‘힐스테이트 평택 더퍼스트’ 698가구 분양,2021.11.21," 현대건설은 12월 중 경기도 평택시 서정동 780번지 일원에서 ‘힐스테이트 평택 더퍼스트’를 분양한다고 밝혔다. 힐스테이트 평택 더퍼스트는 지하 3층~지상 15층, 17개 동 총 1107가구 규모로 조성된다. 이 중 698가구를 일반분양한다. 전용면적별로는 △59㎡ 71가구 △74A㎡ 35가구 △74B㎡ 210가구 △76㎡ 81가구 △84A㎡ 133가구 △84B㎡ 13가구 △84C㎡ 44가구 △84D㎡ 111가구다.아파트 반경 1㎞ 내 송탄역·서정동 상권이 위치해 은행, 병원, 롯데시네마 송탄점 등 편의시설이 갖춰져 있다. 500m 내 지장초, 송현초, 라온중·고 등이 위치해 있으며 800m 내에 수도권 전철 1호선 송탄역이 있다. 1번 국도가 옆에 위치해 평택제천고속도로로 이동이 편리하다. 단지는 남향 위주로 배치해 4베이 판상형 구조를 도입했다."
611,[노래와 세상]눈물의 결혼식,2021.11.08," 백신접종률이 높아지면서 많은 하객의 축복을 받으면서 결혼식을 치를 수 있게 됐다. 신랑과 신부가 하객 없는 결혼식을 올리고, 신혼여행도 미뤄야 했던 안쓰러웠던 시간이 끝나가고 있다. 노래 속에서 결혼식은 마냥 기쁘고 행복한 것만은 아니었다.“당신의 웨딩드레스는 정말 아름다웠소/ 춤추는 웨딩드레스는 더욱 아름다웠소/ 우리가 울었던 지난날은 이제와 생각하니 사랑이었소/ 우리가 미워한 지난날도 이제와 생각하니 사랑이었소.”한상일이 부른 ‘웨딩드레스’(이희우 작사, 정풍송 작곡)는 정인엽 감독이 메가폰을 잡은 영화 <먼데서 온 여자>(1970)의 주제가였다. 영화를 토대로 쓰인 노랫말은 뭔가 사연 있는 결혼임을 암시한다. 서울대 공대 출신의 한상일은 매력적인 중저음과 수려한 외모로 사랑받았지만 집안의 반대로 연예계를 떠나야 했다. 1978년 미국 연수를 떠난 그는 이후 사우디아라비아 현대건설 현장에서 일하는 등 전공인 건축과 관련된 일을 했다.트윈폴리오의 ‘웨딩 케이크’는 원치 않는 결혼식을 앞둔 슬픔을 노골적으로 드러낸다. “이 밤이 지나가면 나는 가네. 원치 않는 사람에게로/ 눈물을 흘리면서 나는 가네. 그대 아닌 사람에게로…” 가사 어디에도 결혼의 기쁨은 없다. 원래 이 노래는 미국의 여가수 코니 프랜시스가 부른 동명의 노래를 번안했다. 그러나 원곡의 가사는 번안곡과 달리 남편을 향한 현모양처의 위로가 따스하게 담겨 있다.지금은 그렇지 않지만 예전에는 부모님의 강요로 원치 않는 결혼을 해야 했던 청춘남녀가 꽤 있었다. 영화 <졸업>의 마지막 장면처럼 결혼식장에 난입하여 신부를 탈취한 뒤 사랑의 도피를 벌이는 일은 벌어지지 않았다."
612,"현대차그룹, 추석 전 협력사에 납품대금 1조2000억 조기 지급",2021.09.01," 현대자동차그룹은 추석을 앞두고 협력사의 자금 부담을 덜어주기 위해 납품대금 1조2354억원을 당초 지급일보다 앞당겨 추석 연휴 전에 지급할 계획이라고 1일 밝혔다.납품대금 조기 지급은 현대자동차·기아·현대모비스·현대건설·현대글로비스 등에 부품과 원자재, 소모품 등을 납품하는 3000여개 협력사를 대상으로 진행된다. 현대차그룹은 1차 협력사들도 추석 이전에 2차, 3차 협력사들에 납품대금을 앞당겨 지급할 수 있도록 유도해 대금 조기 지급의 효과가 확산될 수 있도록 할 방침이다.현대차그룹은 명절을 앞두고 상여금 등 각종 임금과 원부자재 대금 등 협력사들의 자금 소요가 일시적으로 집중되는 부담을 해소하는 데 납품대금 조기 지급이 도움이 될 것으로 기대하고 있다. 아울러 현대차그룹은 전통시장 활성화 등 내수 진작을 위해 추석 연휴 전에 216억원 규모의 온누리상품권을 구매할 예정이다. 지난해에 이어 이번 추석에도 1만4800여개 우리 농산물을 구매할 수 있는 ‘임직원 온라인 쇼핑몰’을 운영해 농가 소득 증대에 힘을 보탠다."
613,"[단독]특별근로감독 받은 10곳 중 4곳, 중대재해 ‘되풀이’",2021.10.04," 포항제철소, 감독 기간 중에도 ‘사망 사고’대림· 현대건설 등 감독 후 10명 이상 사망일각 “특별감독 실효성 크지 않다” 지적중대재해가 발생해 고용노동부 특별근로감독을 받은 기업 10곳 중 4곳에서 중대재해가 되풀이 된 것으로 확인됐다. 특별감독이 진행중이거나 직후에 바로 중대재해가 발생하는 등 특별감독의 실효성이 의심되는 사례도 있었다.4일 노웅래 더불어민주당 의원실이 노동부로부터 제출받아 분석한 자료에 따르면 2017년부터 2020년까지 산업안전부문 특별근로감독을 받은 사업장은 총 84곳이고, 이 중 29곳에서 다시 중대재해가 발생했다. 특별감독을 받은 사업장 중 약 35%에서 재해가 되풀이 된 것이다. 연도별로 살펴보면 2017년 특별감독을 받은 21곳 중 다시 중대재해가 발생한 곳은 10곳, 2018년은 18곳 중 8곳, 2019년은 19곳 중 7곳, 2020년은 26곳 중 4곳에서 중대재해가 재차 발생했다.특별감독 후 중대재해가 재발생한 회사 29곳 중 22곳은 감독이 이뤄진지 1년도 채 지나지 않아 사망사고가 발생했다. 포스코 포항제철소에서는 올해 3월 특별감독 기간 중에도 노동자가 사망했다. 현대중공업은 1년 내 3명의 사망사고가 발생해 지난해 5월11일부터 20일까지 특별감독을 받은 뒤 125건을 사법조치하고 1억5000만원의 과태료를 부여받았으나, 특별감독이 끝난 바로 다음 날 또 다시 중대재해가 발생하기도 했다. 현대건설과 GS건설은 2017년 특별감독을 받았지만, 중대재해가 계속되자 2019년 또 다시 특별감독을 받았다. 현대건설은 그러나 두 번째 특별감독 이후에도 9건의 중대재해가 추가로 발생했고, GS건설도 6건의 중대재해가 발생했다.사망자 현황으로 보면 대림산업은 특별감독 이후 총 15명이 사망하는 중대재해가 있었다. 현대건설, 대우건설, GS건설, 삼성물산 등도 특별감독 후 10명 이상의 노동자가 사망한 것으로 나타났다. 노동부가 집중 조사를 하는 상황에서도 사업장 안전 관리에 대한 경각심이 크지 않음을 보여주는 것으로, 일각에서는 특별감독의 효용이 크지 않다는 지적도 나온다.근로감독관은 크게 늘어난 반면, 중대재해 사망자의 감소폭은 크지 않은 것도 문제다. 노동부에 따르면 2016년 1694명이던 근로감독관 수는 올해 3122명으로 5년 동안 85% 증가했지만, 중대재해로 목숨을 잃은 이들은 2016년 887명에서 지난해 768명으로 불과 13% 밖에 감소하지 않았다.노웅래 의원은 “특별근로감독은 사실상 고용노동부가 기업을 관리 감독하는 최고 수준의 감독인데, 특별감독 중에도 노동자가 사망한다는 것은 납득할 수 없는 일”이라며 “노동부가 제대로 감독을 하지 않는 것이거나, 기업이 특별감독을 우습게 생각하는 것이거나 둘 중 하나라고 생각한다. 특별감독의 실효성을 국정감사에서 지적하겠다”고 밝혔다."
614,[단독]돈으로 산 '장애인 고용 의무',2021.09.29," 국내 기업과 공공기관 등이 지난 5년(2016~2020년)동안 장애인 의무 고용 비율(공공 3.4%, 민간 3.1%)을 지키지 않고 낸 장애인고용부담금(이하 부담금)이 3조원을 넘는 것으로 나타났다. 기업 중에선 삼성전자가 748억원으로 압도적인 1위였고, 5대 그룹(삼성·현대차·SK·LG·롯데) 중에서도 삼성이 계열사 11곳에서 1311억원을 내 가장 많았다. 현대차그룹은 핵심 계열사인 현대차·기아가 장애인 채용을 늘려 부담금을 내지 않았지만 다른 계열사들은 여전히 거액을 내고 있었다. SK그룹은 최근 들어 빠른 속도로 장애인 고용을 늘리는 모습이었고, 롯데그룹은 5대 그룹 중 가장 성적이 좋았다.경향신문은 29일 국회 환경노동위원회 소속 노웅래 더불어민주당 의원실을 통해 지난 5년간 부담금 총액과 매년 부담금 상위 100개 기업 자료를 받아 그룹·업종별로 분석했다. 공공기관과 민간기업을 합친 전체 기업 부담금은 2016년 4574억원에서 지난해 7239억원으로 58% 증가했다. 장애인 고용의무 비율이 높아진 첫해인 2019년(공공 3.2%→3.4%, 민간 2.9%→3.1%)엔 부담금을 낸 기업이 8586개로 최다였고, 부담금도 7653억원으로 가장 많았다. 5년동안의 부담금을 합치면 3조1253억원에 이른다. ■삼성 5년간 11개 계열사가 1131억원 내 5대 그룹을 그룹별로 분석하니 삼성은 지난 5년동안 100위 안에 이름을 올려 본 기업이 11개로 가장 많았다. 삼성전자를 비롯해 삼성디스플레이, 삼성물산, 삼성SDI, 삼성생명공익재단이 매년 100위 안에 이름을 올렸다. 삼성전기와 삼성엔지니어링, 삼성전자 관계사인 삼성전자서비스, 삼성전자판매 등도 포함됐다. 제조업은 전 계열사를 아우르다시피 했다. 삼성그룹 계열사들이 5년동안 낸 부담금은 1311억원에 달했다. 이 시기는 이재용 삼성전자 부회장이 국정농단 사건으로 구속되면서 사회적 책임을 강조하던 시기였지만 삼성은 장애인 채용에 있어서는 눈에 띄는 개선을 이루지 못했다. ■SK는 개선 중, 롯데가 최고현대차그룹은 주력 계열사인 완성차 업체 현대차와 기아가 장애인 고용에 신경을 쓰면서 5년동안 한 번도 부담금을 내지 않았다. 현대차는 3%대 초·중반, 기아는 3%대 중반의 장애인 고용률을 기록했다.하지만 아직 계열사에선 인식 개선이 부족했다. 현대모비스(86억원)와 현대엔지니어링(57억원), 현대건설(53억원) 등 5개 기업이 장애인을 고용하지 않고 돈으로 5년동안 246억원을 냈다. SK그룹은 SK하이닉스를 필두로 ADT캡스, SK에코플랜트, SK텔레콤, SK(주), SK네트웍스 등 6개 기업이 5년동안 344억원을 냈다. 다만 최근 몇년동안 최태원 회장 주도로 사회적 책임을 강조하면서 장애인 채용이 크게 늘었다. 지난해엔 100위 안에 SK하이닉스와 ADT캡스만 남았다. SK하이닉스의 순위는 2016·2017년 삼성전자에 이은 2위(44억원·59억원)에서 지난해 86위(9억원)로 뚝 떨어졌다. 삼성처럼 제조업이 많은 LG그룹은 LG전자 등 6개 회사가 5년동안 400억원을 부담했다. 그룹 자산 규모로는 4위인데 부담금 규모는 2위다. 주력사인 LG전자와 LG디스플레이, LG화학이 부담금 대부분을 차지했다.롯데그룹은 롯데건설과 롯데쇼핑만 각각 15억원, 10억원을 냈다. 적지는 않지만 5대 그룹 중에서는 현저하게 낮다. 롯데가 장애인 채용률을 지키려 가장 노력했다고 평가할 수 있다. ■기업별 1위는 항상 삼성전자 지난 5년간 삼성전자는 2위와 큰 격차를 보이며 기업별 부담금 1위를 차지했다. 지난해 214억원을 포함해 5년동안 총 748억원을 냈다. 웬만한 중견기업의 연간 영업이익을 넘어서는 수준이다. 장애인 고용률은 2016년 1.67%에서 지난해 1.55%로 되려 떨어졌다.  2위는 5년동안 계속 5위 안에 머무른 대한항공(273억원)이었다. 3위는 학교법인으로는 가장 많이 부담한 연세대학교(216억원)였다. 4위는 KB국민은행(202억원), 5위는 근소한 차로 SK하이닉스(201억9100만원)였다.  ■쿠팡·홈플러스·이마트…유통 기업들 이래도 되나최근 몇년새 적자를 감수하면서 사업을 확장해 온 쿠팡은 2017년부터 10위권에 들기 시작해 매년 거액의 부담금을 내고 있다. 쿠팡주식회사와 자회사인 쿠팡풀필먼트서비스유한회사를 합쳐 5년간 장애인 고용 대신 135억원을 냈다. 대형마트를 운영하는 홈플러스(163억원)와 이마트(82억)도 5년 내내 사회적 책임을 다하지 못했다. 대표적인 식품 기업인 농심(58억원)과 대상(53억원·청정원), 소비자들에게 착한 기업으로 인식돼 ‘갓뚜기’라 불리는 오뚜기(50억원)도 5년동안 100위를 벗어나지 못했다. 이밖에 코웨이(55억), 아성다이소(49억원), 코스트코코리아(34억원), 아워홈(40억원) 등 소비자에 가까운 렌탈·유통·식품 기업들이 부담금을 냈다. ■모범이 돼야 할 공공기관·대학마저공공기관 중 매년 10위권에 드는 기관이 있다. 서울대병원이다. 지난 5년동안 124억원의 부담금을 냈다. 경북대병원도 5년 내내 이름을 올려 총 41억원을 냈다. 한국원자력의학원, 국방과학연구소, 산업은행, 중소기업은행 등이 리스트에 올랐다. 지난해 새로 100위 안에 올라온 공공기관은 한국생산기술연구원과 충남대병원, 한국전력이었다. 다수 공공기관들은 장애인 고용 의무를 지켰는지 심사하는 연말에만 단기로 장애인을 고용하는 꼼수를 쓴다는 의혹도 받고 있다. 학생에게 민주시민의 책무를 가르치는 대학이 속한 학교법인들도 다수가 장애인 고용 의무를 돈으로 대신하는 모습을 보였다. 5년 내내 100위 안에 든 학교법인만 10개다. 연세대를 비롯해 일송학원(한림대·105억), 고려중앙학원(고려대·102억), 한양학원(한양대·81억), 인제학원(인제대·71억) 등이다. 1번 이상 100위 안에 든 학교법인을 꼽으면 18개나 된다. 여기엔 경희대·성균관대·이화여대·중앙대 등 유명 서울 사립대 다수가 해당된다. 이들은 정부에서 대학 운영지원금을 받아 상당액을 부담금으로 반납하는 셈이다. 시중은행들은 높은 순위에 대부분 포진해 있다. 4위 KB국민은행에 이어 6위 하나은행(191억원), 8위 우리은행(180억원), 9위 신한은행(171억원) 등 10위 안에 은행만 4곳이 있다. 그밖에 13위 NH농협은행(117억), 36위 씨티은행(62억), 42위 SC은행(56억)으로 대부분 시중은행이 장애인 고용 의무를 방기하고 있었다. 건설사들도 대림산업, 삼성물산, GS건설, 포스코건설, 대우건설, 현대건설, SK에코플랜트, 롯데건설 등 유명 건설사들이 대부분 포함됐다.■엔씨소프트, 김앤장 ‘니가 왜 거기서 나와’카카오, 네이버 등 IT·게임 기업들은 순위 안에 없었다. 엔씨소프트만 44억원을 부담했다. 한 업계 관계자는 “게임사 중에 규모가 크고 개발자 위주 기업이라 장애인을 채용하기 어려워서일 것”이라고 분석했다. 로펌 중에는 유일하게 김앤장법률사무소가 5년동안 부담금으로 44억원을 냈다. 회계법인 중엔 삼일·삼정·안진회계법인이 목록에 올랐다. 노웅래 의원은 “기업들은 기업이 클수록 의무 고용 인원이 많다고 하소연하지만, 현대차나 SK하이닉스 같은 큰 회사도 최근 장애인 채용을 늘려가는 걸 보면 결국 기업 의지의 문제”라고 말했다. 노 의원은 “장애인의 자립을 위해선 일자리가 필수적”이라며 “공공성이 높은 공공기관과 대학, 은행은 더욱 책임감을 갖고 장애인을 채용할 필요가 있다”고 했다."
615,"김정은, 중국 시진핑에 ‘건국 72주년’ 축전 “반중국 대결 책동 물리치려는 투쟁 지지”",2021.10.01," 김정은 북한 국무위원장이 “우리 당과 정부와 인민은 적대 세력들의 광란적인 반중국 대결 책동을 물리치고 나라의 자주권과 발전권, 영토 완정을 수호하기 위한 중국당과 정부와 인민의 정당한 투쟁을 확고히 지지할 것”이라고 밝혔다.김 위원장이 신중국 건국 72주년 국경절을 맞아 이러한 내용으로 시진핑(習近平) 중국 국가주석에게 보낸 축전을 조선중앙통신이 1일 공개했다.김 위원장은 축전에서 “우리 두 당, 두 나라는 사회주의 위업을 전진시키고 지역의 평화와 안정을 수호하기 위한 공동의 투쟁에서 전략전술적 협동을 강화하면서 동지적 단결을 과시하고 있다”며 “앞으로도 전통적인 조중친선 협조 관계가 두 당, 두 나라 인민의 공동의 염원에 맞게 끊임없이 발전될 것이라고 확신한다”고 밝혔다.김 위원장은 “중국 인민은 초보적으로 부유한 사회를 전면적으로 건설하고 사회주의 현대화 국가 건설의 새로운 목표를 점령하기 위한 역사적 여정에 들어섰다”며 “동지로서, 벗으로서 사회주의 중국에서 이룩된 성과에 대해 자기 일처럼 기쁘게 여기고 있다”고 밝혔다.김 위원장은 그러면서 “새시대 중국 특색의 사회주의 사상이 있고 총서기동지를 핵심으로 하는 중국공산당의 두리에 뭉친 중국 인민의 헌신적인 노력이 있기에 중화민족의 부흥의 꿈은 반드시 실현될 것이라고 믿는다”고 밝혔다."
616,힐스테이트 도안 퍼스트 30~31일 청약접수...나도 '뜨는' 도안신도시에 진입?,2021.08.27," 대전의 새로운 중심으로 떠오르고 있는 도안신도시에서 주거형 오피스텔이 공급된다.  현대건설은 대전 유성구 용계동 일원 도안신도시에서 주거형 오피스텔인 ‘힐스테이트 도안 퍼스트’를 분양한다고 27일 밝혔다. 현대건설은 지난 26일 견본주택을 공개했다.주거형 오피스텔인 ‘힐스테이트 도안 퍼스트’는 전용면적 84㎡ 432실과 24㎡ 1실 등 모두 433실로 구성된다. 전용면적이 84㎡인 오피스텔은 A타입 154실, B타입 19실, C타입 69실, D타입 10실, E타입 72실, F타입 10실, G타입 20실, H타입 20실, I타입 20실, J타입 19실, K타입 19실 등으로 이루어져 선택의 폭이 넓은 것이 특징이다.이 오피스텔은 이달 30일부터 31일까지 청약을 받은 뒤 9월 3일 당첨자를 발표할 예정이다. ‘힐스테이트 도안 퍼스트’는 대전의 신흥 주거지역으로 인기가 높은 도안신도시의 중심에 들어선다. 대전 서구와 유성구 일원에 조성되고 있는 도안신도시는 교통, 학군, 상권, 공원 등 각종 생활인프라가 우수한 것으로 평가받는다. 하지만, 이 지역의 신규 주택 공급이 적어 기존 아파트 가격이 크게 올랐다. 부동산114 등의 자료에 따르면 2018년 7월부터 2021년 7월 사이 도안신도시 아파트의 3.3㎡당 매매가는 79% 가량 올랐다.이때문에 주거형 오피스텔의 인기도 치솟고 있다. 지난해 4월과 11월에 도안신도시에서 분양된 ‘힐스테이트 도안 1, 2차’의 경우 각각 223 대 1, 67.32 대 1의 높은 평균 경쟁률을 기록했다.‘힐스테이트 도안 퍼스트’의 강점은 도보권에 대전 도시철도 2호선으로 선정된 트램(노면전차)이 들어선다는 것이다. 트램을 이용하면 인근지역 최대 상권인 유성온천관광특구까지 5분만에 갈 수 있게 된다. 대전의 트램은 시내 전체를 한 바퀴 도는 순환선으로 구축된다.  도안신도시는 개발이 진행되면서 신흥 명문학군으로도 부상하고 있다. 이 학군의 중심에 위치하는 힐스테이트 도안 퍼스트는 대전도안고 등 초·중·고교가 걸어서 갈 수 있는 거리에 있다. 주변에 갑천생태호수공원(예정), 진잠천 친수공원, 도안문화공원 등 녹지도 풍부하다. 현대건설 관계자는 “전용면적이 84㎡인 오피스텔의 경우 모두 알파룸(아파트의 남는 면적을 합쳐 다용도로 활용할 수 있게 만든 공간)을 넣어 서재나 옷방 등으로 활용할 수 있도록 했다”면서 “지하 공용공간에는 실별 창고까지 제공된다”고 설명했다. 견본주택은 유성구 용계동 667-9번지에 마련돼 있다. 견본주택 방문예약은 ‘힐스테이트 도안 퍼스트’ 공식 홈페이지를 통해 신청할 수 있다. 동반 1인까지 입장이 허용된다."
617,‘멀티플렉스’ 입점 상업시설 투자 관심 집중… 구리 갈매지구 ‘현대 마켓플레이스 스칸센’ 화제,2021.07.20," 최근 주택 부동산 시장 규제와 저금리 기조 심화세로 규제에서 상대적으로 자유로운 수익형 부동산의 인기가 높아지고 있다. 이 중에서도 확실한 소비층을 갖춘 ‘키 테넌트’를 확보한 상업시설의 경우 시장의 관심을 한 몸에 받고 있다.키 테넌트는 대형 커피숍이나 서점, 멀티플렉스 영화관처럼 뛰어난 집객력을 보임과 동시에 상업시설 전체 이미지를 좌우하는 점포를 뜻한다. 특히 멀티플렉스 영화관을 갖춘 상업시설의 경우 영화관을 배치함으로써 수많은 방문객을 누리고 인지도 상승효과로 랜드마크로 성장할 가능성 또한 높게 평가되며 투자 블루칩으로 꼽힌다.한 업계 전문가는 “최근 부동산 시장 분위기가 안정적인 수익을 추구함에 따라, 공실율이 적은 키 테넌트 입점 상업시설이 높은 관심을 끌고 있다”면서 “멀티플렉스 영화관의 경우 다수의 인원이 함께 방문하는 경우가 많아 보다 풍부한 수요를 확보할 수 있어 더욱 주목할만하다”고 덧붙였다.최근 구리 갈매지구에서 분양을 앞둔 ‘힐스테이트 갈매역 스칸센’ 내 상업시설 ‘현대 마켓플레이스 스칸센’에 이목이 쏠리는 이유에도 멀티플렉스 영화관 유치가 한 몫 한다. 현재 국내 대표적인 멀티플렉스 ‘CGV’ 입점이 확정되었으며, 추가적인 키 테넌트 유치 또한 진행 중이다.해당 시설은 현대건설이 책임시공하는 지식산업센터 ‘현대 클러스터 갈매역 스칸센알토’, 오피스텔 ‘힐스테이트 갈매역 스칸센’과 함께 복합 사무주거단지를 구성한다. 경기도 구리 갈매지구 자족유통용지에 조성되며 갈매역 최중심 사거리 코너상가로 관심을 모으고 있다.‘현대 마켓플레이스 스칸센’은 같은 건물의 지식산업센터와 오피스텔의 총 860실 자체 고정수요 및 인근 지식산업센터 총 1972실의 배후수요를 확보하고 있다. 주변 갈매지구, 별내지구, 신내3지구 등의 3만5000여 세대의 풍부한 배후수요 또한 투자자들의 관심을 모으는 요소다. 특히 퇴근 후에 유동 인구가 급격히 줄어드는 일반 오피스 상가와 달리 같은 건물 내 오피스텔이 함께 조성돼 365일 소비자 유입이 가능한데, 영화 관람의 경우 주말이나 저녁에 높은 점유율을 보이기 때문 더욱 안정적인 수요 확보가 기대되고 있다. 또한 주변에 다양한 북유럽 풍 자연 특화 조경과 정원이 조성된다. 쇼핑 중에서도 자연 속에서 싱그러움을 느끼며 정원을 거닐 수 있도록 형형색색의 꽃들이 가득한 ‘어반가든 플레이스’가 조성되며 야간에는 다양한 조명을 배치해 화려한 불빛이 펼쳐지는 아름다운 야경 공간으로 고객들을 맞게 된다.인근 갈매역에서 한 정거장만 이동하면 서울 6호선 환승역인 신내역, 향후 3개 노선 환승역이 될 별내역으로 각각 이동이 가능하다. 차량 이동망으로는 세종포천고속도로, 수도권제1순환고속도로, 북부간선도로가 가깝고 구리암사대교, 강동대교를 통해 강남권까지 빠르게 진입할 수 있으며, 2022년에는 고덕대교가 완공될 예정이어서 인근의 광역수요 또한 누릴 것으로 기대되고 있다.  한편, ‘현대 마켓플레이스 스칸센’의 견본주택은 경기도 구리시 교문동에 마련되었다. 견본주택에서는 코로나 19 확산 방지를 위해 전 직원이 마스크를 착용하고 방문 예약제도 시행하여 방문객이 한 번에 몰리는 것을 방지하며 주기적으로 방역도 시행하고 있다. 또한 열화상 카메라 설치와 비접촉 체온계를 사용해 열이 있는 방문객들을 철저히 가려내는 등 안전한 견본주택 운영에 적극적으로 힘쓰고 있다."
